compact_id	family_id	genome_id	feature_type
I94E	FAM_I452	E_coli_GCF_002214205_1	I
I94F	FAM_I496	E_coli_GCF_002214205_1	I
I94G	FAM_I496	E_coli_GCF_002214205_1	I
I94H	FAM_I2166	E_coli_GCF_002214205_1	I
I94I	FAM_I2352	E_coli_GCF_002214205_1	I
I94J	FAM_I271	E_coli_GCF_002214205_1	I
I94K	FAM_I2472	E_coli_GCF_002214205_1	I
I94L	FAM_I944	E_coli_GCF_002214205_1	I
I94M	FAM_I2620	E_coli_GCF_002214205_1	I
I94N	FAM_I2316	E_coli_GCF_002214205_1	I
I94O	FAM_I1935	E_coli_GCF_002214205_1	I
I94P	FAM_I1279	E_coli_GCF_002214205_1	I
I94Q	FAM_I2879	E_coli_GCF_002214205_1	I
I94R	FAM_I1456	E_coli_GCF_002214205_1	I
I94S	FAM_I1841	E_coli_GCF_002214205_1	I
I94T	FAM_I2595	E_coli_GCF_002214205_1	I
I94U	FAM_I497	E_coli_GCF_002214205_1	I
I94V	FAM_I683	E_coli_GCF_002214205_1	I
I94W	FAM_I1083	E_coli_GCF_002214205_1	I
I94X	FAM_I384	E_coli_GCF_002214205_1	I
I94Y	FAM_I272	E_coli_GCF_002214205_1	I
I94Z	FAM_I855	E_coli_GCF_002214205_1	I
I95	FAM_I793	E_coli_GCF_000005845_2	I
I950	FAM_I1565	E_coli_GCF_002214205_1	I
I951	FAM_I2414	E_coli_GCF_002214205_1	I
I952	FAM_I1011	E_coli_GCF_002214205_1	I
I953	FAM_I2188	E_coli_GCF_002214205_1	I
I954	FAM_I1934	E_coli_GCF_002214205_1	I
I955	FAM_I915	E_coli_GCF_002214205_1	I
I956	FAM_I67	E_coli_GCF_002214205_1	I
I957	FAM_I243	E_coli_GCF_002214205_1	I
I958	FAM_I1840	E_coli_GCF_002214205_1	I
I959	FAM_I453	E_coli_GCF_002214205_1	I
I95A	FAM_I498	E_coli_GCF_002214205_1	I
I95B	FAM_I2033	E_coli_GCF_002214205_1	I
I95C	FAM_I2167	E_coli_GCF_002214205_1	I
I95D	FAM_I736	E_coli_GCF_002214205_1	I
I95E	FAM_I1978	E_coli_GCF_002214205_1	I
I95F	SING_I95F	E_coli_GCF_002214205_1	I
I95G	FAM_I2473	E_coli_GCF_002214205_1	I
I95H	FAM_I1132	E_coli_GCF_002214205_1	I
I95I	FAM_I1218	E_coli_GCF_002214205_1	I
I95J	FAM_I2857	E_coli_GCF_002214205_1	I
I95K	FAM_I2315	E_coli_GCF_002214205_1	I
I95L	SING_I95L	E_coli_GCF_002214205_1	I
I95M	SING_I95M	E_coli_GCF_002214205_1	I
I95N	FAM_I1505	E_coli_GCF_002214205_1	I
I95O	SING_I95O	E_coli_GCF_002214205_1	I
I95P	FAM_I1505	E_coli_GCF_002214205_1	I
I95Q	FAM_I2135	E_coli_GCF_002214205_1	I
I95R	FAM_I454	E_coli_GCF_002214205_1	I
I95S	FAM_I499	E_coli_GCF_002214205_1	I
I95T	FAM_I2554	E_coli_GCF_002214205_1	I
I95U	FAM_I273	E_coli_GCF_002214205_1	I
I95V	FAM_I857	E_coli_GCF_002214205_1	I
I95W	FAM_I157	E_coli_GCF_002214205_1	I
I95X	FAM_I2415	E_coli_GCF_002214205_1	I
I95Y	FAM_I1133	E_coli_GCF_002214205_1	I
I95Z	FAM_I2189	E_coli_GCF_002214205_1	I
I96	FAM_I2843	E_coli_GCF_000005845_2	I
I960	FAM_I2863	E_coli_GCF_002214205_1	I
I961	FAM_I2863	E_coli_GCF_002214205_1	I
I962	FAM_I2314	E_coli_GCF_002214205_1	I
I963	FAM_I1933	E_coli_GCF_002214205_1	I
I964	FAM_I914	E_coli_GCF_002214205_1	I
I965	FAM_I2558	E_coli_GCF_002214205_1	I
I966	FAM_I500	E_coli_GCF_002214205_1	I
I967	FAM_I684	E_coli_GCF_002214205_1	I
I968	FAM_I2168	E_coli_GCF_002214205_1	I
I969	FAM_I385	E_coli_GCF_002214205_1	I
I96A	FAM_I274	E_coli_GCF_002214205_1	I
I96B	FAM_I858	E_coli_GCF_002214205_1	I
I96C	FAM_I156	E_coli_GCF_002214205_1	I
I96D	FAM_I2416	E_coli_GCF_002214205_1	I
I96E	FAM_I1134	E_coli_GCF_002214205_1	I
I96F	FAM_I2313	E_coli_GCF_002214205_1	I
I96G	FAM_I1552	E_coli_GCF_002214205_1	I
I96H	FAM_I913	E_coli_GCF_002214205_1	I
I96I	FAM_I1574	E_coli_GCF_002214205_1	I
I96J	FAM_I1007	E_coli_GCF_002214205_1	I
I96K	FAM_I1252	E_coli_GCF_002214205_1	I
I96L	FAM_I2624	E_coli_GCF_002214205_1	I
I96M	FAM_I2252	E_coli_GCF_002214205_1	I
I96N	FAM_I275	E_coli_GCF_002214205_1	I
I96O	FAM_I859	E_coli_GCF_002214205_1	I
I96P	FAM_I155	E_coli_GCF_002214205_1	I
I96Q	FAM_I64	E_coli_GCF_002214205_1	I
I96R	FAM_I2126	E_coli_GCF_002214205_1	I
I96S	FAM_I1824	E_coli_GCF_002214205_1	I
I96T	FAM_I1019	E_coli_GCF_002214205_1	I
I96U	FAM_I455	E_coli_GCF_002214205_1	I
I96V	FAM_I1529	E_coli_GCF_002214205_1	I
I96W	FAM_I607	E_coli_GCF_002214205_1	I
I96X	FAM_I349	E_coli_GCF_002214205_1	I
I96Y	FAM_I1568	E_coli_GCF_002214205_1	I
I96Z	FAM_I1607	E_coli_GCF_002214205_1	I
I97	FAM_I741	E_coli_GCF_000005845_2	I
I970	SING_I970	E_coli_GCF_002214205_1	I
I971	SING_I971	E_coli_GCF_002214205_1	I
I972	SING_I972	E_coli_GCF_002214205_1	I
I973	FAM_I2269	E_coli_GCF_002214205_1	I
I974	FAM_I685	E_coli_GCF_002214205_1	I
I975	SING_I975	E_coli_GCF_002214205_1	I
I976	SING_I976	E_coli_GCF_002214205_1	I
I977	SING_I977	E_coli_GCF_002214205_1	I
I978	SING_I978	E_coli_GCF_002214205_1	I
I979	SING_I979	E_coli_GCF_002214205_1	I
I97A	FAM_I1875	E_coli_GCF_002214205_1	I
I97B	SING_I97B	E_coli_GCF_002214205_1	I
I97C	FAM_I1250	E_coli_GCF_002214205_1	I
I97D	FAM_I1037	E_coli_GCF_002214205_1	I
I97E	FAM_I1081	E_coli_GCF_002214205_1	I
I97F	FAM_I1932	E_coli_GCF_002214205_1	I
I97G	FAM_I912	E_coli_GCF_002214205_1	I
I97H	FAM_I63	E_coli_GCF_002214205_1	I
I97I	FAM_I154	E_coli_GCF_002214205_1	I
I97J	FAM_I2787	E_coli_GCF_002214205_1	I
I97K	FAM_I1370	E_coli_GCF_002214205_1	I
I97L	FAM_I1288	E_coli_GCF_002214205_1	I
I97M	FAM_I571	E_coli_GCF_002214205_1	I
I97N	FAM_I1528	E_coli_GCF_002214205_1	I
I97O	FAM_I2474	E_coli_GCF_002214205_1	I
I97P	FAM_I2179	E_coli_GCF_002214205_1	I
I97Q	FAM_I749	E_coli_GCF_002214205_1	I
I97R	FAM_I1249	E_coli_GCF_002214205_1	I
I97S	FAM_I456	E_coli_GCF_002214205_1	I
I97T	FAM_I1977	E_coli_GCF_002214205_1	I
I97U	FAM_I1727	E_coli_GCF_002214205_1	I
I97V	FAM_I153	E_coli_GCF_002214205_1	I
I97W	FAM_I1305	E_coli_GCF_002214205_1	I
I97X	FAM_I2253	E_coli_GCF_002214205_1	I
I97Y	FAM_I2697	E_coli_GCF_002214205_1	I
I97Z	FAM_I1417	E_coli_GCF_002214205_1	I
I98	FAM_I2688	E_coli_GCF_000005845_2	I
I980	FAM_I1123	E_coli_GCF_002214205_1	I
I981	FAM_I386	E_coli_GCF_002214205_1	I
I982	FAM_I2864	E_coli_GCF_002214205_1	I
I983	FAM_I2835	E_coli_GCF_002214205_1	I
I984	FAM_I1879	E_coli_GCF_002214205_1	I
I985	FAM_I502	E_coli_GCF_002214205_1	I
I986	FAM_I2864	E_coli_GCF_002214205_1	I
I987	FAM_I910	E_coli_GCF_002214205_1	I
I988	FAM_I1976	E_coli_GCF_002214205_1	I
I989	FAM_I1726	E_coli_GCF_002214205_1	I
I98A	FAM_I152	E_coli_GCF_002214205_1	I
I98B	FAM_I790	E_coli_GCF_002214205_1	I
I98C	FAM_I1385	E_coli_GCF_002214205_1	I
I98D	FAM_I2254	E_coli_GCF_002214205_1	I
I98E	FAM_I1289	E_coli_GCF_002214205_1	I
I98F	FAM_I2884	E_coli_GCF_002214205_1	I
I98G	FAM_I244	E_coli_GCF_002214205_1	I
I98H	FAM_I1809	E_coli_GCF_002214205_1	I
I98I	FAM_I2042	E_coli_GCF_002214205_1	I
I98J	FAM_I2128	E_coli_GCF_002214205_1	I
I98K	FAM_I2475	E_coli_GCF_002214205_1	I
I98L	FAM_I2180	E_coli_GCF_002214205_1	I
I98M	FAM_I1907	E_coli_GCF_002214205_1	I
I98N	FAM_I909	E_coli_GCF_002214205_1	I
I98O	FAM_I62	E_coli_GCF_002214205_1	I
I98P	FAM_I1725	E_coli_GCF_002214205_1	I
I98Q	SING_I98Q	E_coli_GCF_002214205_1	I
I98R	SING_I98R	E_coli_GCF_002214205_1	I
I98S	FAM_I151	E_coli_GCF_002214205_1	I
I98T	FAM_I1306	E_coli_GCF_002214205_1	I
I98U	FAM_I2255	E_coli_GCF_002214205_1	I
I98V	FAM_I1290	E_coli_GCF_002214205_1	I
I98W	SING_I98W	E_coli_GCF_002214205_1	I
I98X	FAM_I2726	E_coli_GCF_002214205_1	I
I98Y	FAM_I1566	E_coli_GCF_002214205_1	I
I98Z	FAM_I2129	E_coli_GCF_002214205_1	I
I99	FAM_I1851	E_coli_GCF_000005845_2	I
I990	FAM_I2217	E_coli_GCF_002214205_1	I
I991	FAM_I1333	E_coli_GCF_002214205_1	I
I992	FAM_I2108	E_coli_GCF_002214205_1	I
I993	FAM_I862	E_coli_GCF_002214205_1	I
I994	FAM_I16	E_coli_GCF_002214205_1	I
I995	FAM_I1931	E_coli_GCF_002214205_1	I
I996	FAM_I61	E_coli_GCF_002214205_1	I
I997	FAM_I2691	E_coli_GCF_002214205_1	I
I998	FAM_I2691	E_coli_GCF_002214205_1	I
I999	FAM_I1307	E_coli_GCF_002214205_1	I
I99A	FAM_I2256	E_coli_GCF_002214205_1	I
I99B	FAM_I1291	E_coli_GCF_002214205_1	I
I99C	FAM_I2873	E_coli_GCF_002214205_1	I
I99D	FAM_I387	E_coli_GCF_002214205_1	I
I99E	FAM_I1567	E_coli_GCF_002214205_1	I
I99F	FAM_I942	E_coli_GCF_002214205_1	I
I99G	FAM_I2476	E_coli_GCF_002214205_1	I
I99H	FAM_I457	E_coli_GCF_002214205_1	I
I99I	FAM_I503	E_coli_GCF_002214205_1	I
I99J	FAM_I908	E_coli_GCF_002214205_1	I
I99K	FAM_I150	E_coli_GCF_002214205_1	I
I99L	FAM_I150	E_coli_GCF_002214205_1	I
I99M	FAM_I2739	E_coli_GCF_002214205_1	I
I99N	FAM_I150	E_coli_GCF_002214205_1	I
I99O	FAM_I1308	E_coli_GCF_002214205_1	I
I99P	FAM_I1124	E_coli_GCF_002214205_1	I
I99Q	FAM_I2466	E_coli_GCF_002214205_1	I
I99R	FAM_I939	E_coli_GCF_002214205_1	I
I99S	FAM_I2865	E_coli_GCF_002214205_1	I
I99T	FAM_I2881	E_coli_GCF_002214205_1	I
I99U	FAM_I572	E_coli_GCF_002214205_1	I
I99V	SING_I99V	E_coli_GCF_002214205_1	I
I99W	SING_I99W	E_coli_GCF_002214205_1	I
I99X	SING_I99X	E_coli_GCF_002214205_1	I
I99Y	SING_I99Y	E_coli_GCF_002214205_1	I
I99Z	SING_I99Z	E_coli_GCF_002214205_1	I
I9A	FAM_I1573	E_coli_GCF_000005845_2	I
I9A0	SING_I9A0	E_coli_GCF_002214205_1	I
I9A1	SING_I9A1	E_coli_GCF_002214205_1	I
I9A2	SING_I9A2	E_coli_GCF_002214205_1	I
I9A3	SING_I9A3	E_coli_GCF_002214205_1	I
I9A4	SING_I9A4	E_coli_GCF_002214205_1	I
I9A5	FAM_I1092	E_coli_GCF_002214205_1	I
I9A6	SING_I9A6	E_coli_GCF_002214205_1	I
I9A7	SING_I9A7	E_coli_GCF_002214205_1	I
I9A8	FAM_I1219	E_coli_GCF_002214205_1	I
I9A9	FAM_I388	E_coli_GCF_002214205_1	I
I9AA	SING_I9AA	E_coli_GCF_002214205_1	I
I9AB	SING_I9AB	E_coli_GCF_002214205_1	I
I9AC	SING_I9AC	E_coli_GCF_002214205_1	I
I9AD	SING_I9AD	E_coli_GCF_002214205_1	I
I9AE	SING_I9AE	E_coli_GCF_002214205_1	I
I9AF	SING_I9AF	E_coli_GCF_002214205_1	I
I9AG	SING_I9AG	E_coli_GCF_002214205_1	I
I9AH	SING_I9AH	E_coli_GCF_002214205_1	I
I9AI	FAM_I1493	E_coli_GCF_002214205_1	I
I9AJ	FAM_I966	E_coli_GCF_002214205_1	I
I9AK	FAM_I924	E_coli_GCF_002214205_1	I
I9AL	FAM_I2216	E_coli_GCF_002214205_1	I
I9AM	FAM_I2107	E_coli_GCF_002214205_1	I
I9AN	FAM_I149	E_coli_GCF_002214205_1	I
I9AO	FAM_I846	E_coli_GCF_002214205_1	I
I9AP	FAM_I389	E_coli_GCF_002214205_1	I
I9AQ	SING_I9AQ	E_coli_GCF_002214205_1	I
I9AR	FAM_I1371	E_coli_GCF_002214205_1	I
I9AS	FAM_I2590	E_coli_GCF_002214205_1	I
I9AT	FAM_I1521	E_coli_GCF_002214205_1	I
I9AU	FAM_I1601	E_coli_GCF_002214205_1	I
I9AV	FAM_I1125	E_coli_GCF_002214205_1	I
I9AW	FAM_I2505	E_coli_GCF_002214205_1	I
I9AX	SING_I9AX	E_coli_GCF_002214205_1	I
I9AY	FAM_I1494	E_coli_GCF_002214205_1	I
I9AZ	FAM_I1332	E_coli_GCF_002214205_1	I
I9B	FAM_I1851	E_coli_GCF_000005845_2	I
I9B0	FAM_I941	E_coli_GCF_002214205_1	I
I9B1	FAM_I458	E_coli_GCF_002214205_1	I
I9B2	FAM_I2698	E_coli_GCF_002214205_1	I
I9B3	FAM_I1908	E_coli_GCF_002214205_1	I
I9B4	FAM_I907	E_coli_GCF_002214205_1	I
I9B5	FAM_I60	E_coli_GCF_002214205_1	I
I9B6	FAM_I60	E_coli_GCF_002214205_1	I
I9B7	FAM_I763	E_coli_GCF_002214205_1	I
I9B8	FAM_I1514	E_coli_GCF_002214205_1	I
I9B9	FAM_I1514	E_coli_GCF_002214205_1	I
I9BA	FAM_I1641	E_coli_GCF_002214205_1	I
I9BB	FAM_I1620	E_coli_GCF_002214205_1	I
I9BC	FAM_I2548	E_coli_GCF_002214205_1	I
I9BD	FAM_I1294	E_coli_GCF_002214205_1	I
I9BE	FAM_I984	E_coli_GCF_002214205_1	I
I9BF	FAM_I1331	E_coli_GCF_002214205_1	I
I9BG	FAM_I1398	E_coli_GCF_002214205_1	I
I9BH	FAM_I1483	E_coli_GCF_002214205_1	I
I9BI	SING_I9BI	E_coli_GCF_002214205_1	I
I9BJ	FAM_I1811	E_coli_GCF_002214205_1	I
I9BK	FAM_I2837	E_coli_GCF_002214205_1	I
I9BL	FAM_I360	E_coli_GCF_002214205_1	I
I9BM	FAM_I148	E_coli_GCF_002214205_1	I
I9BN	FAM_I845	E_coli_GCF_002214205_1	I
I9BO	FAM_I1330	E_coli_GCF_002214205_1	I
I9BP	FAM_I738	E_coli_GCF_002214205_1	I
I9BQ	FAM_I1035	E_coli_GCF_002214205_1	I
I9BR	FAM_I2311	E_coli_GCF_002214205_1	I
I9BS	FAM_I1599	E_coli_GCF_002214205_1	I
I9BT	FAM_I493	E_coli_GCF_002214205_1	I
I9BU	FAM_I59	E_coli_GCF_002214205_1	I
I9BV	FAM_I1874	E_coli_GCF_002214205_1	I
I9BW	FAM_I964	E_coli_GCF_002214205_1	I
I9BX	FAM_I2508	E_coli_GCF_002214205_1	I
I9BY	FAM_I246	E_coli_GCF_002214205_1	I
I9BZ	FAM_I2458	E_coli_GCF_002214205_1	I
I9C	FAM_I2450	E_coli_GCF_000005845_2	I
I9C0	FAM_I1896	E_coli_GCF_002214205_1	I
I9C1	FAM_I2403	E_coli_GCF_002214205_1	I
I9C2	FAM_I359	E_coli_GCF_002214205_1	I
I9C3	FAM_I147	E_coli_GCF_002214205_1	I
I9C4	FAM_I2477	E_coli_GCF_002214205_1	I
I9C5	FAM_I2181	E_coli_GCF_002214205_1	I
I9C6	FAM_I1034	E_coli_GCF_002214205_1	I
I9C7	FAM_I2857	E_coli_GCF_002214205_1	I
I9C8	FAM_I1930	E_coli_GCF_002214205_1	I
I9C9	SING_I9C9	E_coli_GCF_002214205_1	I
I9CA	SING_I9CA	E_coli_GCF_002214205_1	I
I9CB	FAM_I905	E_coli_GCF_002214205_1	I
I9CC	FAM_I58	E_coli_GCF_002214205_1	I
I9CD	FAM_I1873	E_coli_GCF_002214205_1	I
I9CE	FAM_I2616	E_coli_GCF_002214205_1	I
I9CF	FAM_I2507	E_coli_GCF_002214205_1	I
I9CG	FAM_I247	E_coli_GCF_002214205_1	I
I9CH	FAM_I390	E_coli_GCF_002214205_1	I
I9CI	FAM_I573	E_coli_GCF_002214205_1	I
I9CJ	FAM_I459	E_coli_GCF_002214205_1	I
I9CK	FAM_I358	E_coli_GCF_002214205_1	I
I9CL	FAM_I146	E_coli_GCF_002214205_1	I
I9CM	FAM_I704	E_coli_GCF_002214205_1	I
I9CN	FAM_I1239	E_coli_GCF_002214205_1	I
I9CO	FAM_I1033	E_coli_GCF_002214205_1	I
I9CP	FAM_I2310	E_coli_GCF_002214205_1	I
I9CQ	FAM_I1929	E_coli_GCF_002214205_1	I
I9CR	FAM_I1481	E_coli_GCF_002214205_1	I
I9CS	FAM_I57	E_coli_GCF_002214205_1	I
I9CT	FAM_I2829	E_coli_GCF_002214205_1	I
I9CU	FAM_I2549	E_coli_GCF_002214205_1	I
I9CV	FAM_I2506	E_coli_GCF_002214205_1	I
I9CW	FAM_I1165	E_coli_GCF_002214205_1	I
I9CX	FAM_I2457	E_coli_GCF_002214205_1	I
I9CY	FAM_I2263	E_coli_GCF_002214205_1	I
I9CZ	FAM_I460	E_coli_GCF_002214205_1	I
I9D	FAM_I49	E_coli_GCF_000005845_2	I
I9D0	FAM_I357	E_coli_GCF_002214205_1	I
I9D1	FAM_I145	E_coli_GCF_002214205_1	I
I9D2	FAM_I2856	E_coli_GCF_002214205_1	I
I9D3	FAM_I1032	E_coli_GCF_002214205_1	I
I9D4	FAM_I2309	E_coli_GCF_002214205_1	I
I9D5	FAM_I248	E_coli_GCF_002214205_1	I
I9D6	FAM_I1495	E_coli_GCF_002214205_1	I
I9D7	FAM_I2044	E_coli_GCF_002214205_1	I
I9D8	FAM_I2044	E_coli_GCF_002214205_1	I
I9D9	FAM_I2404	E_coli_GCF_002214205_1	I
I9DA	FAM_I2550	E_coli_GCF_002214205_1	I
I9DB	FAM_I2106	E_coli_GCF_002214205_1	I
I9DC	FAM_I1640	E_coli_GCF_002214205_1	I
I9DD	FAM_I1838	E_coli_GCF_002214205_1	I
I9DE	FAM_I2857	E_coli_GCF_002214205_1	I
I9DF	FAM_I504	E_coli_GCF_002214205_1	I
I9DG	FAM_I687	E_coli_GCF_002214205_1	I
I9DH	FAM_I2182	E_coli_GCF_002214205_1	I
I9DI	FAM_I2455	E_coli_GCF_002214205_1	I
I9DJ	FAM_I2104	E_coli_GCF_002214205_1	I
I9DK	FAM_I144	E_coli_GCF_002214205_1	I
I9DL	FAM_I1280	E_coli_GCF_002214205_1	I
I9DM	FAM_I1858	E_coli_GCF_002214205_1	I
I9DN	FAM_I2533	E_coli_GCF_002214205_1	I
I9DO	FAM_I1812	E_coli_GCF_002214205_1	I
I9DP	FAM_I2045	E_coli_GCF_002214205_1	I
I9DQ	FAM_I1269	E_coli_GCF_002214205_1	I
I9DR	FAM_I461	E_coli_GCF_002214205_1	I
I9DS	FAM_I505	E_coli_GCF_002214205_1	I
I9DT	FAM_I688	E_coli_GCF_002214205_1	I
I9DU	FAM_I574	E_coli_GCF_002214205_1	I
I9DV	FAM_I2130	E_coli_GCF_002214205_1	I
I9DW	FAM_I2103	E_coli_GCF_002214205_1	I
I9DX	FAM_I611	E_coli_GCF_002214205_1	I
I9DY	FAM_I354	E_coli_GCF_002214205_1	I
I9DZ	FAM_I143	E_coli_GCF_002214205_1	I
I9E	FAM_I898	E_coli_GCF_000005845_2	I
I9E0	FAM_I241	E_coli_GCF_002214205_1	I
I9E1	FAM_I1621	E_coli_GCF_002214205_1	I
I9E2	FAM_I2589	E_coli_GCF_002214205_1	I
I9E3	SING_I9E3	E_coli_GCF_002214205_1	I
I9E4	FAM_I1597	E_coli_GCF_002214205_1	I
I9E5	FAM_I1479	E_coli_GCF_002214205_1	I
I9E6	FAM_I1268	E_coli_GCF_002214205_1	I
I9E7	FAM_I2046	E_coli_GCF_002214205_1	I
I9E8	FAM_I462	E_coli_GCF_002214205_1	I
I9E9	FAM_I506	E_coli_GCF_002214205_1	I
I9EA	FAM_I2302	E_coli_GCF_002214205_1	I
I9EB	FAM_I2102	E_coli_GCF_002214205_1	I
I9EC	FAM_I610	E_coli_GCF_002214205_1	I
I9ED	FAM_I353	E_coli_GCF_002214205_1	I
I9EE	FAM_I142	E_coli_GCF_002214205_1	I
I9EF	FAM_I904	E_coli_GCF_002214205_1	I
I9EG	FAM_I56	E_coli_GCF_002214205_1	I
I9EH	FAM_I1281	E_coli_GCF_002214205_1	I
I9EI	FAM_I1496	E_coli_GCF_002214205_1	I
I9EJ	FAM_I1596	E_coli_GCF_002214205_1	I
I9EK	FAM_I1478	E_coli_GCF_002214205_1	I
I9EL	FAM_I1267	E_coli_GCF_002214205_1	I
I9EM	FAM_I463	E_coli_GCF_002214205_1	I
I9EN	FAM_I507	E_coli_GCF_002214205_1	I
I9EO	FAM_I689	E_coli_GCF_002214205_1	I
I9EP	FAM_I705	E_coli_GCF_002214205_1	I
I9EQ	FAM_I575	E_coli_GCF_002214205_1	I
I9ER	SING_I9ER	E_coli_GCF_002214205_1	I
I9ES	SING_I9ES	E_coli_GCF_002214205_1	I
I9ET	SING_I9ET	E_coli_GCF_002214205_1	I
I9EU	SING_I9EU	E_coli_GCF_002214205_1	I
I9EV	SING_I9EV	E_coli_GCF_002214205_1	I
I9EW	SING_I9EW	E_coli_GCF_002214205_1	I
I9EX	SING_I9EX	E_coli_GCF_002214205_1	I
I9EY	SING_I9EY	E_coli_GCF_002214205_1	I
I9EZ	SING_I9EZ	E_coli_GCF_002214205_1	I
I9F	FAM_I1922	E_coli_GCF_000005845_2	I
I9F0	SING_I9F0	E_coli_GCF_002214205_1	I
I9F1	SING_I9F1	E_coli_GCF_002214205_1	I
I9F2	SING_I9F2	E_coli_GCF_002214205_1	I
I9F3	FAM_I2453	E_coli_GCF_002214205_1	I
I9F4	FAM_I2859	E_coli_GCF_002214205_1	I
I9F5	FAM_I2183	E_coli_GCF_002214205_1	I
I9F6	FAM_I609	E_coli_GCF_002214205_1	I
I9F7	FAM_I352	E_coli_GCF_002214205_1	I
I9F8	FAM_I141	E_coli_GCF_002214205_1	I
I9F9	FAM_I55	E_coli_GCF_002214205_1	I
I9FA	FAM_I750	E_coli_GCF_002214205_1	I
I9FB	FAM_I1240	E_coli_GCF_002214205_1	I
I9FC	FAM_I2532	E_coli_GCF_002214205_1	I
I9FD	FAM_I1282	E_coli_GCF_002214205_1	I
I9FE	FAM_I1497	E_coli_GCF_002214205_1	I
I9FF	FAM_I464	E_coli_GCF_002214205_1	I
I9FG	FAM_I508	E_coli_GCF_002214205_1	I
I9FH	FAM_I690	E_coli_GCF_002214205_1	I
I9FI	FAM_I706	E_coli_GCF_002214205_1	I
I9FJ	FAM_I2327	E_coli_GCF_002214205_1	I
I9FK	FAM_I2827	E_coli_GCF_002214205_1	I
I9FL	FAM_I2452	E_coli_GCF_002214205_1	I
I9FM	FAM_I1895	E_coli_GCF_002214205_1	I
I9FN	FAM_I608	E_coli_GCF_002214205_1	I
I9FO	FAM_I351	E_coli_GCF_002214205_1	I
I9FP	FAM_I2760	E_coli_GCF_002214205_1	I
I9FQ	FAM_I903	E_coli_GCF_002214205_1	I
I9FR	FAM_I2634	E_coli_GCF_002214205_1	I
I9FS	FAM_I2899	E_coli_GCF_002214205_1	I
I9FT	FAM_I1404	E_coli_GCF_002214205_1	I
I9FU	FAM_I2721	E_coli_GCF_002214205_1	I
I9FV	FAM_I962	E_coli_GCF_002214205_1	I
I9FW	FAM_I465	E_coli_GCF_002214205_1	I
I9FX	FAM_I509	E_coli_GCF_002214205_1	I
I9FY	FAM_I691	E_coli_GCF_002214205_1	I
I9FZ	FAM_I707	E_coli_GCF_002214205_1	I
I9G	FAM_I1220	E_coli_GCF_000005845_2	I
I9G0	FAM_I1329	E_coli_GCF_002214205_1	I
I9G1	FAM_I23	E_coli_GCF_002214205_1	I
I9G2	FAM_I140	E_coli_GCF_002214205_1	I
I9G3	FAM_I2131	E_coli_GCF_002214205_1	I
I9G4	FAM_I1927	E_coli_GCF_002214205_1	I
I9G5	FAM_I902	E_coli_GCF_002214205_1	I
I9G6	FAM_I54	E_coli_GCF_002214205_1	I
I9G7	FAM_I1649	E_coli_GCF_002214205_1	I
I9G8	FAM_I1544	E_coli_GCF_002214205_1	I
I9G9	FAM_I1266	E_coli_GCF_002214205_1	I
I9GA	FAM_I467	E_coli_GCF_002214205_1	I
I9GB	FAM_I2722	E_coli_GCF_002214205_1	I
I9GC	FAM_I692	E_coli_GCF_002214205_1	I
I9GD	FAM_I2303	E_coli_GCF_002214205_1	I
I9GE	FAM_I2101	E_coli_GCF_002214205_1	I
I9GF	SING_I9GF	E_coli_GCF_002214205_1	I
I9GG	FAM_I2828	E_coli_GCF_002214205_1	I
I9GH	FAM_I350	E_coli_GCF_002214205_1	I
I9GI	FAM_I139	E_coli_GCF_002214205_1	I
I9GJ	FAM_I2132	E_coli_GCF_002214205_1	I
I9GK	FAM_I2175	E_coli_GCF_002214205_1	I
I9GL	FAM_I1015	E_coli_GCF_002214205_1	I
I9GM	FAM_I1198	E_coli_GCF_002214205_1	I
I9GN	FAM_I1926	E_coli_GCF_002214205_1	I
I9GO	FAM_I1543	E_coli_GCF_002214205_1	I
I9GP	FAM_I53	E_coli_GCF_002214205_1	I
I9GQ	FAM_I2720	E_coli_GCF_002214205_1	I
I9GR	FAM_I468	E_coli_GCF_002214205_1	I
I9GS	FAM_I2691	E_coli_GCF_002214205_1	I
I9GT	FAM_I2503	E_coli_GCF_002214205_1	I
I9GU	FAM_I693	E_coli_GCF_002214205_1	I
I9GV	FAM_I2857	E_coli_GCF_002214205_1	I
I9GW	FAM_I2100	E_coli_GCF_002214205_1	I
I9GX	FAM_I2290	E_coli_GCF_002214205_1	I
I9GY	FAM_I138	E_coli_GCF_002214205_1	I
I9GZ	FAM_I2133	E_coli_GCF_002214205_1	I
I9H	FAM_I1027	E_coli_GCF_000005845_2	I
I9H0	FAM_I2690	E_coli_GCF_002214205_1	I
I9H1	FAM_I940	E_coli_GCF_002214205_1	I
I9H2	FAM_I1031	E_coli_GCF_002214205_1	I
I9H3	FAM_I1925	E_coli_GCF_002214205_1	I
I9H4	FAM_I901	E_coli_GCF_002214205_1	I
I9H5	FAM_I52	E_coli_GCF_002214205_1	I
I9H6	FAM_I1878	E_coli_GCF_002214205_1	I
I9H7	SING_I9H7	E_coli_GCF_002214205_1	I
I9H8	FAM_I2892	E_coli_GCF_002214205_1	I
I9H9	FAM_I694	E_coli_GCF_002214205_1	I
I9HA	FAM_I708	E_coli_GCF_002214205_1	I
I9HB	FAM_I1126	E_coli_GCF_002214205_1	I
I9HC	FAM_I2841	E_coli_GCF_002214205_1	I
